Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD00481,2025-06-30,2025-07-01,C0073,Priya,Female,48,Delhi,Delhi,North,P022,Desk,Furniture,Desk,1,4634,0.0,4634.0,320.09,Cash
ORD00482,2025-03-31,2025-04-07,C0014,Aarav,Female,45,Mumbai,Maharashtra,West,P037,Desk,Furniture,Desk,6,3767,0.0,22602.0,5040.08,Cash
ORD00483,2025-06-07,2025-06-13,C0033,Sneha,Male,62,Kochi,Kerala,South,P016,Phone,Electronics,Phone,5,909,0.15,3863.25,832.45,UPI
ORD00484,2025-08-01,2025-08-07,C0172,Sneha,Male,62,Mumbai,Maharashtra,West,P038,Jeans,Clothing,Jeans,2,4669,0.15,7937.3,653.27,Cash
ORD00485,2025-09-01,2025-09-08,C0120,Rahul,Female,32,Bengaluru,Karnataka,South,P006,Desk,Furniture,Desk,7,3521,0.05,23414.65,4905.65,Card
ORD00486,2025-10-07,2025-10-09,C0178,Priya,Male,30,Bengaluru,Karnataka,South,P028,Desk,Furniture,Desk,1,1655,0.1,1489.5,213.54,UPI
ORD00487,2025-11-11,2025-11-18,C0182,Priya,Male,25,Bengaluru,Karnataka,South,P012,Chair,Furniture,Chair,2,1324,0.05,2515.6,267.4,Card
ORD00488,2025-12-29,2025-12-30,C0228,Diya,Male,30,Bengaluru,Karnataka,South,P015,Phone,Electronics,Phone,8,3726,0.0,29808.0,7416.3,UPI
ORD00489,2025-06-29,2025-07-06,C0199,Aarav,Female,41,Delhi,Delhi,North,P013,Tea,Grocery,Tea,7,3702,0.1,23322.6,2883.02,Cash
ORD00490,2025-02-07,2025-02-12,C0102,Rahul,Male,64,Chennai,Tamil Nadu,South,P047,Jeans,Clothing,Jeans,2,751,0.1,1351.8,239.91,Cash
ORD00491,2025-07-05,2025-07-11,C0031,Sneha,Female,64,Kochi,Kerala,South,P026,Laptop,Electronics,Laptop,5,1011,0.15,4296.75,730.98,Cash
ORD00492,2025-11-18,2025-11-19,C0182,Priya,Male,32,Delhi,Delhi,North,P005,Jeans,Clothing,Jeans,6,3134,0.1,16923.6,4161.07,UPI
ORD00493,2025-03-07,2025-03-09,C0131,Rahul,Female,51,Chennai,Tamil Nadu,South,P030,Phone,Electronics,Phone,2,313,0.0,626.0,78.81,Cash
ORD00494,2025-11-20,2025-11-24,C0129,Diya,Male,51,Bengaluru,Karnataka,South,P030,Jeans,Clothing,Jeans,8,4818,0.0,38544.0,2979.16,Cash
ORD00495,2025-08-30,2025-09-06,C0079,Priya,Male,39,Mumbai,Maharashtra,West,P048,Chair,Furniture,Chair,3,3573,0.1,9647.1,1644.21,Cash
ORD00496,2025-07-10,2025-07-16,C0196,Rahul,Male,37,Mumbai,Maharashtra,West,P045,Tea,Grocery,Tea,8,2765,0.0,22120.0,4211.73,Cash
ORD00497,2025-08-07,2025-08-11,C0141,Aarav,Male,59,Chennai,Tamil Nadu,South,P047,Jeans,Clothing,Jeans,3,3369,0.05,9601.65,1626.83,Cash
ORD00498,2025-10-09,2025-10-11,C0104,Aarav,Male,26,Chennai,Tamil Nadu,South,P022,Jeans,Clothing,Jeans,8,249,0.1,1792.8,141.2,Cash
ORD00499,2025-02-04,2025-02-07,C0143,Diya,Female,35,Bengaluru,Karnataka,South,P021,Jeans,Clothing,Jeans,6,2729,0.15,13917.9,1460.48,Cash
ORD00500,2025-04-14,2025-04-20,C0081,Rahul,Female,49,Kochi,Kerala,South,P004,Phone,Electronics,Phone,8,3476,0.1,25027.2,2020.52,Cash
ORD00501,2025-07-27,2025-07-30,C0209,Priya,Female,44,Bengaluru,Karnataka,South,P023,Jeans,Clothing,Jeans,3,4957,0.15,12640.35,1015.59,UPI
ORD00502,2025-08-19,2025-08-21,C0177,Diya,Female,43,Delhi,Delhi,North,P030,Jeans,Clothing,Jeans,5,2206,0.05,10478.5,1692.19,UPI
ORD00503,2025-05-21,2025-05-28,C0147,Aarav,Female,58,Mumbai,Maharashtra,West,P006,Jeans,Clothing,Jeans,2,4465,0.15,7590.5,1699.51,UPI
ORD00504,2025-06-22,2025-06-23,C0008,Sneha,Male,57,Bengaluru,Karnataka,South,P026,Rice,Grocery,Rice,5,4481,0.05,21284.75,3820.54,Cash
ORD00505,2025-02-14,2025-02-19,C0005,Rahul,Female,61,Unknown,Maharashtra,West,P033,Rice,Grocery,Rice,8,3430,0.05,26068.0,4085.68,Card
ORD00506,2025-03-30,2025-04-03,C0132,Rahul,Female,65,Chennai,Tamil Nadu,South,P030,Phone,Electronics,Phone,8,1392,0.0,11136.0,1935.88,Card
ORD00507,2025-03-25,2025-03-26,C0215,Rahul,Female,45,Bengaluru,Karnataka,South,P021,Phone,Electronics,Phone,3,1948,0.05,5551.8,1291.87,Cash
ORD00508,2025-05-30,2025-06-06,C0069,Rahul,Male,58,Chennai,Tamil Nadu,South,P017,Tea,Grocery,Tea,8,4021,0.05,30559.6,1598.8,UPI
ORD00509,2025-12-30,2025-12-31,C0127,Priya,Male,36,Bengaluru,Karnataka,South,P029,Laptop,Electronics,Laptop,5,4483,0.1,20173.5,3421.2,Card
ORD00510,2025-10-20,2025-10-22,C0099,Rahul,Female,20,Bengaluru,Karnataka,South,P007,Jeans,Clothing,Jeans,7,4877,0.1,30725.1,6046.18,UPI
ORD00511,2025-06-08,2025-06-13,C0032,Sneha,Male,40,Chennai,Tamil Nadu,South,P040,Phone,Electronics,Phone,5,606,0.0,3030.0,736.34,Card
ORD00512,2025-09-23,2025-09-24,C0250,Diya,Female,22,Delhi,Delhi,North,P023,Chair,Furniture,Chair,7,649,0.1,4088.7,286.91,Card
ORD00513,2025-02-21,2025-02-27,C0111,Aarav,Female,32,Chennai,Tamil Nadu,South,P016,Rice,Grocery,Rice,8,4312,0.0,34496.0,2135.71,UPI
ORD00514,2025-11-10,2025-11-14,C0043,Aarav,Female,58,Delhi,Delhi,North,P031,Phone,Electronics,Phone,1,3583,0.15,3045.55,283.5,Cash
ORD00515,2025-01-07,2025-01-08,C0074,Priya,Female,28,Bengaluru,Karnataka,South,P027,Jeans,Clothing,Jeans,6,2031,0.05,11576.7,2555.33,Card
ORD00516,2025-09-06,2025-09-12,C0232,Rahul,Male,29,Bengaluru,Karnataka,South,P038,Jeans,Clothing,Jeans,5,887,0.1,3991.5,534.49,UPI
ORD00517,2025-05-24,2025-05-31,C0233,Diya,Male,55,Mumbai,Maharashtra,West,P042,Desk,Furniture,Desk,8,240,0.0,1920.0,361.4,Card
ORD00518,2025-12-18,2025-12-25,C0101,Priya,Male,29,Kochi,Kerala,South,P017,Chair,Furniture,Chair,1,4411,0.05,4190.45,575.2,Card
ORD00519,2025-02-11,2025-02-14,C0143,Priya,Male,40,Chennai,Tamil Nadu,South,P050,Laptop,Electronics,Laptop,2,3144,0.0,6288.0,385.76,UPI
ORD00520,2025-08-09,2025-08-11,C0054,Priya,Male,25,Delhi,Delhi,North,P040,Chair,Furniture,Chair,8,4414,0.0,35312.0,7177.43,Card
ORD00521,2025-04-28,2025-04-30,C0211,Priya,Male,44,Bengaluru,Karnataka,South,P001,Jeans,Clothing,Jeans,3,1586,0.15,4044.3,640.83,Card
ORD00522,2025-03-26,2025-04-01,C0139,Priya,Male,63,Kochi,Kerala,South,P027,Chair,Furniture,Chair,8,2669,0.1,19216.8,2701.77,Card
ORD00523,2025-03-15,2025-03-22,C0047,Rahul,Female,62,Delhi,Delhi,North,P011,Desk,Furniture,Desk,1,1318,0.15,1120.3,59.0,Cash
ORD00524,2025-10-26,2025-11-01,C0016,Aarav,Female,52,Bengaluru,Karnataka,South,P035,Jeans,Clothing,Jeans,8,1592,0.15,10825.6,650.91,UPI
ORD00525,2025-01-28,2025-02-02,C0237,Rahul,Female,51,Chennai,Tamil Nadu,South,P011,Desk,Furniture,Desk,8,2860,0.0,22880.0,3387.83,UPI
ORD00526,2025-03-10,2025-03-12,C0078,Diya,Female,60,Bengaluru,Karnataka,South,P012,Desk,Furniture,Desk,6,2008,0.15,10240.8,724.21,Card
ORD00527,2025-03-15,2025-03-16,C0204,Rahul,Female,23,Kochi,Kerala,South,P016,Laptop,Electronics,Laptop,1,3560,0.1,3204.0,183.77,Cash
ORD00528,2025-11-15,2025-11-20,C0220,Diya,Female,22,Kochi,Kerala,South,P031,Jeans,Clothing,Jeans,2,4827,0.1,8688.6,644.52,UPI
ORD00529,2025-09-15,2025-09-20,C0031,Aarav,Female,39,Bengaluru,Karnataka,South,P007,Rice,Grocery,Rice,2,391,0.05,742.9,184.92,UPI
ORD00530,2025-09-28,2025-09-30,C0222,Diya,Female,51,Delhi,Delhi,North,P035,Chair,Furniture,Chair,1,4410,0.15,14994.0,2715.08,Card
ORD00531,2025-12-19,2025-12-21,C0086,Sneha,Female,44,Chennai,Tamil Nadu,South,P004,Phone,Electronics,Phone,8,3760,0.1,27072.0,3621.88,Cash
ORD00532,2025-07-19,2025-07-26,C0127,Rahul,Male,19,Chennai,Tamil Nadu,South,P041,Jeans,Clothing,Jeans,6,4831,0.0,28986.0,2042.23,Card
ORD00533,2025-05-23,2025-05-28,C0092,Sneha,Male,51,Delhi,Delhi,North,P036,Tea,Grocery,Tea,4,4021,0.0,16084.0,1762.32,UPI
ORD00534,2025-01-27,2025-01-29,C0081,Sneha,Female,56,Delhi,Delhi,North,P015,Laptop,Electronics,Laptop,1,4517,0.05,4291.15,345.85,Cash
ORD00535,2025-04-03,2025-04-07,C0224,Rahul,Female,62,Bengaluru,Karnataka,South,P023,Chair,Furniture,Chair,5,1021,0.15,4339.25,218.75,UPI
ORD00536,2025-10-04,2025-10-08,C0143,Priya,Female,53,Mumbai,Maharashtra,West,P014,Jeans,Clothing,Jeans,3,532,0.0,1596.0,198.74,Cash
ORD00537,2025-10-22,2025-10-24,C0073,Aarav,Female,47,Bengaluru,Karnataka,South,P050,Phone,Electronics,Phone,6,3271,0.1,17663.4,1890.88,Card
ORD00538,2025-06-26,2025-07-03,C0090,Sneha,Female,43,Delhi,Delhi,North,P024,Jeans,Clothing,Jeans,3,2683,0.0,8049.0,963.47,Card
ORD00539,2025-10-07,2025-10-08,C0248,Sneha,Female,61,Delhi,Delhi,North,P026,Laptop,Electronics,Laptop,6,2847,0.05,16227.9,2642.81,Card
ORD00540,2025-11-20,2025-11-26,C0223,Aarav,Male,55,Kochi,Kerala,South,P010,Desk,Furniture,Desk,2,744,0.0,1488.0,315.5,Card
ORD00541,2025-06-26,2025-06-29,C0213,Rahul,Female,49,Bengaluru,Karnataka,South,P002,Tea,Grocery,Tea,5,980,0.0,4900.0,1119.73,Cash
ORD00542,2025-11-22,2025-11-26,C0108,Diya,Male,63,Delhi,Delhi,North,P030,Chair,Furniture,Chair,4,3576,0.05,13588.8,2104.89,Cash
ORD00543,2025-06-07,2025-06-14,C0220,Aarav,Male,55,Bengaluru,Karnataka,South,P026,Jeans,Clothing,Jeans,3,3640,0.0,10920.0,2457.08,UPI
ORD00544,2025-03-17,2025-03-19,C0043,Priya,Male,18,Delhi,Delhi,North,P036,Desk,Furniture,Desk,5,4853,0.0,24265.0,3610.37,Cash
ORD00545,2025-07-08,2025-07-14,C0146,Priya,Male,44,Bengaluru,Karnataka,South,P042,Laptop,Electronics,Laptop,3,3190,0.1,8613.0,1256.04,UPI
ORD00546,2025-02-17,2025-02-18,C0217,Diya,Female,53,Kochi,Kerala,South,P020,Tea,Grocery,Tea,1,820,0.05,779.0,154.22,UPI
ORD00547,2025-05-23,2025-05-28,C0056,Rahul,Male,37,Delhi,Delhi,North,P050,Rice,Grocery,Rice,1,1501,0.1,5403.6,863.49,UPI
ORD00548,2025-06-10,2025-06-13,C0111,Rahul,Male,60,Bengaluru,Karnataka,South,P010,Laptop,Electronics,Laptop,6,3349,0.1,18084.6,3444.81,Cash
ORD00549,2025-04-03,2025-04-04,C0068,Sneha,Male,28,Bengaluru,Karnataka,South,P037,Desk,Furniture,Desk,5,1418,0.05,6735.5,1326.83,UPI
ORD00550,2025-01-04,2025-01-05,C0192,Rahul,Male,51,Bengaluru,Karnataka,South,P019,Jeans,Clothing,Jeans,4,1116,0.0,4464.0,479.41,Cash
ORD00551,2025-08-11,2025-08-18,C0152,Diya,Female,19,Delhi,Delhi,North,P036,Phone,Electronics,Phone,1,836,0.0,836.0,199.3,UPI
ORD00552,2025-04-21,2025-04-24,C0225,Sneha,Female,50,Bengaluru,Karnataka,South,P033,Phone,Electronics,Phone,8,4004,0.1,28828.8,5196.6,Cash
ORD00553,2025-11-30,2025-12-03,C0115,Aarav,Male,35,Chennai,Tamil Nadu,South,P023,Phone,Electronics,Phone,5,4297,0.0,21485.0,1170.61,Cash
ORD00554,2025-05-14,2025-05-16,C0216,Aarav,Female,52,Kochi,Kerala,South,P028,Rice,Grocery,Rice,3,1264,0.05,3602.4,898.01,UPI
ORD00555,2025-12-11,2025-12-13,C0152,Sneha,Female,38,Delhi,Delhi,North,P025,Laptop,Electronics,Laptop,5,3127,0.0,15635.0,2804.65,UPI
ORD00556,2025-05-27,2025-06-03,C0082,Sneha,Female,56,Mumbai,Maharashtra,West,P001,Phone,Electronics,Phone,4,4372,0.05,16613.6,1234.65,Cash
ORD00557,2025-11-14,2025-11-15,C0119,Aarav,Female,25,Chennai,Tamil Nadu,South,P025,Tea,Grocery,Tea,8,3111,0.0,24888.0,5551.88,Card
ORD00558,2025-07-10,2025-07-12,C0021,Sneha,Female,64,Delhi,Delhi,North,P009,Chair,Furniture,Chair,2,1852,0.0,3704.0,241.42,UPI
ORD00559,2025-12-27,2026-01-02,C0136,Unknown Customer,Female,31,Chennai,Tamil Nadu,South,P028,Chair,Furniture,Chair,1,244,0.05,231.8,16.8,Card
ORD00560,2025-05-04,2025-05-09,C0120,Diya,Male,18,Delhi,Delhi,North,P038,Jeans,Clothing,Jeans,4,445,0.0,1780.0,313.6,Cash
ORD00561,2025-08-03,2025-08-09,C0208,Rahul,Male,59,Bengaluru,Karnataka,South,P014,Tea,Grocery,Tea,7,2314,0.0,16198.0,976.58,Cash
ORD00562,2025-10-02,2025-10-04,C0069,Aarav,Female,27,Delhi,Delhi,North,P018,Laptop,Electronics,Laptop,1,725,0.1,652.5,133.37,Card
ORD00563,2025-01-07,2025-01-08,C0027,Aarav,Male,48,Delhi,Delhi,North,P035,Jeans,Clothing,Jeans,8,2259,0.0,18072.0,1431.79,UPI
ORD00564,2025-08-22,2025-08-24,C0019,Priya,Male,28,Delhi,Delhi,North,P050,Tea,Grocery,Tea,8,320,0.0,2560.0,239.67,Cash
ORD00565,2025-10-07,2025-10-13,C0208,Priya,Male,51,Bengaluru,Karnataka,South,P043,Phone,Electronics,Phone,3,3376,0.1,9115.2,562.2,Cash
ORD00566,2025-12-13,2025-12-15,C0078,Priya,Female,60,Bengaluru,Karnataka,South,P024,Jeans,Clothing,Jeans,1,1388,0.1,1249.2,223.28,Card
ORD00567,2025-05-08,2025-05-10,C0012,Unknown Customer,Female,40,Mumbai,Maharashtra,West,P024,Tea,Grocery,Tea,6,2847,0.0,17082.0,3077.03,Card
ORD00568,2025-11-02,2025-11-05,C0016,Priya,Male,49,Delhi,Delhi,North,P039,Tea,Grocery,Tea,6,2421,0.15,12347.1,2238.28,Cash
ORD00569,2025-03-08,2025-03-14,C0185,Rahul,Male,41,Delhi,Delhi,North,P035,Laptop,Electronics,Laptop,8,2085,0.05,15846.0,2020.39,Cash
ORD00570,2025-12-07,2025-12-14,C0212,Rahul,Female,60,Bengaluru,Karnataka,South,P049,Chair,Furniture,Chair,8,1146,0.15,7792.8,1641.71,Card
ORD00571,2025-07-16,2025-07-22,C0173,Priya,Male,51,Bengaluru,Karnataka,South,P019,Desk,Furniture,Desk,3,4056,0.15,10342.8,1909.45,Cash
ORD00572,2025-05-20,2025-05-24,C0080,Diya,Female,50,Chennai,Tamil Nadu,South,P044,Phone,Electronics,Phone,5,2112,0.15,8976.0,1014.82,UPI
ORD00573,2025-09-07,2025-09-12,C0029,Aarav,Female,30,Mumbai,Maharashtra,West,P009,Laptop,Electronics,Laptop,1,737,0.15,626.45,95.72,Card
ORD00574,2025-01-01,2025-01-04,C0191,Aarav,Male,28,Bengaluru,Karnataka,South,P023,Laptop,Electronics,Laptop,8,2427,0.05,18445.2,1216.59,Cash
ORD00575,2025-09-30,2025-10-05,C0068,Priya,Male,39,Mumbai,Maharashtra,West,P007,Jeans,Clothing,Jeans,3,2520,0.15,6426.0,401.49,UPI
ORD00576,2025-11-28,2025-12-03,C0164,Rahul,Female,47,Chennai,Tamil Nadu,South,P036,Desk,Furniture,Desk,2,4156,0.1,7480.8,1360.44,UPI
ORD00577,2025-03-08,2025-03-11,C0096,Sneha,Female,60,Chennai,Tamil Nadu,South,P014,Phone,Electronics,Phone,3,459,0.1,1239.3,276.46,Cash
ORD00578,2025-02-28,2025-03-04,C0123,Diya,Male,36,Chennai,Tamil Nadu,South,P013,Desk,Furniture,Desk,4,2269,0.1,8168.4,1158.68,Cash
ORD00579,2025-05-07,2025-05-12,C0202,Priya,Male,43,Bengaluru,Karnataka,South,P016,Jeans,Clothing,Jeans,2,774,0.0,1548.0,192.97,Card
ORD00580,2025-12-25,2025-12-29,C0134,Sneha,Female,23,Bengaluru,Karnataka,South,P046,Jeans,Clothing,Jeans,2,288,0.15,489.6,121.95,Cash
ORD00581,2025-04-02,2025-04-09,C0029,Priya,Female,36,Delhi,Delhi,North,P016,Phone,Electronics,Phone,5,3594,0.15,15274.5,3639.62,Card
ORD00582,2025-02-22,2025-02-25,C0220,Diya,Male,39,Bengaluru,Karnataka,South,P009,Tea,Grocery,Tea,4,2783,0.1,10018.8,846.84,Card
ORD00583,2025-10-01,2025-10-03,C0130,Aarav,Male,61,Bengaluru,Karnataka,South,P031,Jeans,Clothing,Jeans,1,2573,0.0,2573.0,353.82,Cash
ORD00584,2025-01-20,2025-01-21,C0078,Priya,Male,58,Kochi,Kerala,South,P005,Jeans,Clothing,Jeans,5,4534,0.1,20403.0,1709.78,Cash
ORD00585,2025-12-16,2025-12-19,C0127,Diya,Female,45,Chennai,Tamil Nadu,South,P017,Phone,Electronics,Phone,8,1554,0.05,11810.4,2041.61,UPI
ORD00586,2025-05-31,2025-06-02,C0094,Diya,Male,57,Chennai,Tamil Nadu,South,P033,Jeans,Clothing,Jeans,3,965,0.15,2460.75,282.71,Card
ORD00587,2025-08-17,2025-08-21,C0015,Priya,Male,19,Bengaluru,Karnataka,South,P039,Desk,Furniture,Desk,8,2549,0.0,20392.0,4199.58,Cash
ORD00588,2025-09-01,2025-09-06,C0197,Rahul,Male,23,Bengaluru,Karnataka,South,P044,Chair,Furniture,Chair,8,1876,0.15,12756.8,1378.83,Card
ORD00589,2025-01-03,2025-01-07,C0028,Rahul,Male,26,Delhi,Delhi,North,P005,Jeans,Clothing,Jeans,8,3104,0.15,21107.2,2412.19,UPI
ORD00590,2025-05-10,2025-05-14,C0242,Sneha,Male,59,Mumbai,Maharashtra,West,P001,Rice,Grocery,Rice,6,1808,0.1,9763.2,783.7,Cash
ORD00591,2025-02-14,2025-02-15,C0042,Sneha,Female,20,Chennai,Tamil Nadu,South,P019,Phone,Electronics,Phone,6,2746,0.05,15652.2,2834.14,Cash
ORD00592,2025-11-30,2025-12-03,C0064,Aarav,Female,55,Bengaluru,Karnataka,South,P025,Tea,Grocery,Tea,6,572,0.1,3088.8,548.09,Cash
ORD00593,2025-07-17,2025-07-23,C0084,Diya,Female,49,Bengaluru,Karnataka,South,P045,Rice,Grocery,Rice,3,3446,0.15,8787.3,1366.17,UPI
ORD00594,2025-03-31,2025-04-02,C0103,Priya,Male,21,Bengaluru,Karnataka,South,P026,Rice,Grocery,Rice,3,228,0.0,684.0,63.18,UPI
ORD00595,2025-04-29,2025-05-06,C0215,Priya,Female,49,Unknown,Tamil Nadu,South,P050,Chair,Furniture,Chair,6,2363,0.1,12760.2,2822.04,Cash
ORD00596,2025-01-06,2025-01-13,C0132,Diya,Female,36,Kochi,Kerala,South,P049,Rice,Grocery,Rice,7,1245,0.1,7843.5,920.85,Cash
ORD00597,2025-11-13,2025-11-19,C0223,Rahul,Male,58,Bengaluru,Karnataka,South,P049,Jeans,Clothing,Jeans,8,3631,0.05,27595.6,2022.92,Cash
ORD00598,2025-07-15,2025-07-20,C0058,Rahul,Male,22,Chennai,Tamil Nadu,South,P015,Jeans,Clothing,Jeans,4,1259,0.0,5036.0,1023.18,UPI
ORD00599,2025-06-22,2025-06-24,C0113,Rahul,Male,62,Kochi,Kerala,South,P015,Tea,Grocery,Tea,8,353,0.0,2824.0,531.52,Cash
ORD00600,2025-06-23,2025-06-30,C0148,Aarav,Male,31,Chennai,Tamil Nadu,South,P031,Chair,Furniture,Chair,3,2774,0.0,8322.0,1133.09,Cash
ORD00601,2025-04-28,2025-04-29,C0182,Priya,Male,39,Mumbai,Maharashtra,West,P035,Desk,Furniture,Desk,6,1272,0.15,6487.2,1564.6,Cash
ORD00602,2025-08-26,2025-09-02,C0023,Priya,Female,35,Bengaluru,Karnataka,South,P045,Jeans,Clothing,Jeans,8,854,0.1,6148.8,1246.73,UPI
ORD00603,2025-01-14,2025-01-21,C0046,Aarav,Female,52,Chennai,Tamil Nadu,South,P018,Laptop,Electronics,Laptop,5,3972,0.05,18867.0,2244.27,Card
ORD00604,2025-09-01,2025-09-03,C0175,Rahul,Female,58,Bengaluru,Karnataka,South,P035,Jeans,Clothing,Jeans,5,139,0.05,660.25,129.26,Cash
ORD00605,2025-08-08,2025-08-15,C0146,Sneha,Male,44,Kochi,Kerala,South,P010,Chair,Furniture,Chair,1,951,0.0,951.0,56.42,UPI
ORD00606,2025-04-05,2025-04-12,C0212,Priya,Male,28,Delhi,Delhi,North,P050,Jeans,Clothing,Jeans,6,2960,0.05,16872.0,2769.04,UPI
ORD00607,2025-08-09,2025-08-12,C0020,Rahul,Female,21,Bengaluru,Karnataka,South,P001,Chair,Furniture,Chair,6,1521,0.15,7757.1,1110.5,Card
ORD00608,2025-05-06,2025-05-13,C0162,Aarav,Male,40,Delhi,Delhi,North,P021,Chair,Furniture,Chair,2,1099,0.0,2198.0,222.96,Cash
ORD00609,2025-09-23,2025-09-28,C0153,Aarav,Female,48,Delhi,Delhi,North,P030,Desk,Furniture,Desk,1,3271,0.0,3271.0,663.76,Card
ORD00610,2025-09-22,2025-09-27,C0208,Rahul,Female,52,Mumbai,Maharashtra,West,P007,Jeans,Clothing,Jeans,6,3665,0.05,20890.5,1852.76,UPI
ORD00611,2025-02-10,2025-02-17,C0040,Priya,Female,39,Bengaluru,Karnataka,South,P043,Rice,Grocery,Rice,6,3210,0.05,18297.0,2482.32,Cash
ORD00612,2025-03-01,2025-03-02,C0208,Diya,Male,59,Mumbai,Maharashtra,West,P042,Rice,Grocery,Rice,6,4102,0.0,24612.0,3725.32,Cash
ORD00613,2025-11-13,2025-11-20,C0205,Priya,Female,42,Mumbai,Maharashtra,West,P041,Tea,Grocery,Tea,8,3419,0.05,25984.4,6009.19,Card
ORD00614,2025-03-08,2025-03-12,C0017,Priya,Male,25,Mumbai,Maharashtra,West,P038,Tea,Grocery,Tea,2,2076,0.0,4152.0,803.18,Cash
ORD00615,2025-07-09,2025-07-12,C0067,Diya,Female,47,Mumbai,Maharashtra,West,P050,Rice,Grocery,Rice,3,2531,0.05,7213.35,1222.5,UPI
ORD00616,2025-11-18,2025-11-23,C0058,Priya,Female,23,Chennai,Tamil Nadu,South,P031,Chair,Furniture,Chair,2,968,0.1,1742.4,357.05,Card
ORD00617,2025-06-05,2025-06-08,C0113,Priya,Female,24,Kochi,Kerala,South,P045,Jeans,Clothing,Jeans,6,1803,0.15,9195.3,2058.27,Cash
ORD00618,2025-12-27,2026-01-01,C0206,Priya,Male,41,Kochi,Kerala,South,P025,Jeans,Clothing,Jeans,7,1619,0.0,11333.0,2307.65,Cash
ORD00619,2025-02-04,2025-02-11,C0179,Diya,Female,47,Mumbai,Maharashtra,West,P049,Chair,Furniture,Chair,4,3880,0.15,13192.0,970.6,Card
ORD00620,2025-11-09,2025-11-10,C0014,Aarav,Male,62,Bengaluru,Karnataka,South,P034,Desk,Furniture,Desk,1,1671,0.0,1671.0,161.23,Cash
ORD00621,2025-12-24,2025-12-29,C0063,Rahul,Female,31,Delhi,Delhi,North,P010,Laptop,Electronics,Laptop,6,4036,0.05,23005.2,5054.81,Card
ORD00622,2025-01-10,2025-01-15,C0057,Diya,Male,46,Chennai,Tamil Nadu,South,P023,Desk,Furniture,Desk,6,2361,0.0,14166.0,1641.47,Cash
ORD00623,2025-09-01,2025-09-02,C0129,Sneha,Female,31,Delhi,Delhi,North,P041,Tea,Grocery,Tea,2,833,0.1,1499.4,318.33,Card
ORD00624,2025-01-25,2025-01-28,C0133,Aarav,Female,38,Unknown,Kerala,South,P027,Chair,Furniture,Chair,3,2037,0.0,6111.0,942.93,Cash
ORD00625,2025-04-09,2025-04-15,C0169,Rahul,Male,18,Kochi,Kerala,South,P029,Desk,Furniture,Desk,5,314,0.05,1491.5,215.7,Card
ORD00626,2025-09-27,2025-10-03,C0249,Priya,Female,30,Mumbai,Maharashtra,West,P019,Jeans,Clothing,Jeans,6,1119,0.0,6714.0,917.06,Card
ORD00627,2025-10-28,2025-11-02,C0006,Diya,Male,44,Delhi,Delhi,North,P046,Tea,Grocery,Tea,6,4289,0.1,23160.6,1833.98,Card
ORD00628,2025-05-15,2025-05-21,C0192,Sneha,Female,26,Delhi,Delhi,North,P012,Tea,Grocery,Tea,6,3543,0.15,18069.3,3749.39,UPI
ORD00629,2025-09-06,2025-09-11,C0050,Priya,Male,51,Bengaluru,Karnataka,South,P049,Phone,Electronics,Phone,2,4599,0.05,8738.1,618.45,Card
ORD00630,2025-01-30,2025-02-02,C0170,Aarav,Female,34,Kochi,Kerala,South,P005,Jeans,Clothing,Jeans,8,4298,0.15,29226.4,3620.22,Card
ORD00631,2025-10-05,2025-10-12,C0070,Diya,Male,41,Delhi,Delhi,North,P009,Jeans,Clothing,Jeans,5,580,0.05,2755.0,322.94,UPI
ORD00632,2025-07-31,2025-08-01,C0077,Diya,Male,41,Kochi,Kerala,South,P010,Chair,Furniture,Chair,1,1717,0.05,1631.15,249.27,Card
ORD00633,2025-10-26,2025-11-02,C0014,Rahul,Male,25,Chennai,Tamil Nadu,South,P046,Desk,Furniture,Desk,3,819,0.05,2334.15,154.16,Card
ORD00634,2025-05-14,2025-05-15,C0076,Aarav,Male,47,Chennai,Tamil Nadu,South,P041,Phone,Electronics,Phone,2,1633,0.0,3266.0,240.33,Cash
ORD00635,2025-01-14,2025-01-20,C0131,Priya,Male,29,Chennai,Tamil Nadu,South,P024,Rice,Grocery,Rice,7,1336,0.1,8416.8,1662.52,UPI
ORD00636,2025-05-05,2025-05-10,C0142,Diya,Male,39,Delhi,Delhi,North,P034,Phone,Electronics,Phone,1,4189,0.1,3770.1,704.1,Card
ORD00637,2025-10-14,2025-10-20,C0163,Aarav,Female,28,Mumbai,Maharashtra,West,P040,Chair,Furniture,Chair,3,3632,0.0,10896.0,1826.61,Cash
ORD00638,2025-01-29,2025-02-03,C0200,Priya,Female,37,Mumbai,Maharashtra,West,P001,Chair,Furniture,Chair,3,1105,0.1,2983.5,590.95,UPI
ORD00639,2025-09-25,2025-09-26,C0148,Rahul,Male,44,Delhi,Delhi,North,P018,Laptop,Electronics,Laptop,8,782,0.0,6256.0,1136.62,Card
ORD00640,2025-06-14,2025-06-18,C0206,Priya,Male,60,Chennai,Tamil Nadu,South,P020,Chair,Furniture,Chair,5,4113,0.05,19536.75,3769.23,Cash
